Gene;CommonName;Nit;Glu;Eth;Ana
YGR211W;ZPR1;62.10111232;85.98191863;48.73025151;67.39320705
YGR212W;SLI1;12.55780522;12.68647984;10.97500215;13.12344994
YGR213C;RTA1;8.507655076;8.854977084;8.484152401;11.01128228
YGR214W;RPS0A;303.1745029;273.2094335;206.1171752;333.4449628
YGR215W;RSM27;101.3908713;63.16157666;62.41972518;76.14651425
YGR216C;GPI1;20.82215191;20.26197026;19.37535284;22.24798572
YGR217W;CCH1;34.04177395;23.60591513;25.52967703;26.55966467
YGR218W;CRM1;125.2688922;70.38729825;65.3433881;84.09958692
YGR219W;YGR219W;70.68047276;69.08588058;64.43814;92.61987622
YGR220C;MRPL9;60.83112766;61.26735095;58.68687432;80.82983094
YGR221C;TOS2;19.04371862;29.7195988;41.15042428;31.32321333
YGR222W;PET54;34.4581345;36.73901503;29.35936777;34.85763934
YGR223C;HSV2;30.49251695;25.14028024;17.66743282;36.73861248
YGR224W;AZR1;12.05616713;9.595204518;7.004873955;13.16182003
YGR225W;AMA1;3.063059342;3.787816738;1.775102448;2.879872489
YGR226C;YGR226C;5.342088356;6.477668183;3.525290478;3.861232717
YGR227W;DIE2;29.25289387;23.45936748;25.3369332;28.30628447
YGR228W;YGR228W;181.3252103;121.3458079;127.1816065;153.1674236
YGR229C;SMI1;120.2831141;78.5643531;82.32268511;102.7618038
YGR230W;BNS1;16.77048582;48.32926502;46.73511695;13.53253348
YGR231C;PHB2;168.5368842;152.7323635;124.3800065;154.3732311
YGR232W;NAS6;49.10796866;49.11266594;45.71121302;47.64561852
YGR233C;PHO81;54.67401003;23.2388256;25.50401659;31.83741225
YGR234W;YHB1;813.0675745;551.3123811;834.9996714;1494.509932
YGR235C;MOS2;130.3717298;111.759246;109.9169013;118.2690847
YGR236C;SPG1;3.161108741;203.7667854;126.0418153;8.659635306
YGR237C;YGR237C;29.64332987;27.83795075;21.85546011;29.53034064
YGR238C;KEL2;24.32439679;16.4124875;15.13898679;21.23987593
YGR239C;PEX21;62.04855575;49.59202164;67.47464781;41.87139209
YGR240C;PFK1;389.4484923;197.5975623;153.551496;306.1977477
YGR240C-A;YGR240C-A;21.39296574;23.77555794;12.11521093;30.71089855
YGR241C;YAP1802;34.94574273;37.86053288;45.72433603;38.64580155
YGR242W;YGR242W;31.22706936;38.80560021;49.77666478;34.11540263
YGR243W;FMP43;27.08920489;304.3957085;470.7249821;334.4811525
YGR244C;LSC2;388.6000765;363.2689836;427.6528372;306.4267129
YGR245C;SDA1;45.14640786;33.84447781;18.66691758;33.60329459
YGR246C;BRF1;39.38403868;24.53033822;22.75890398;22.14644257
YGR247W;CPD1;26.50129463;23.35790352;16.81319683;18.70036043
YGR248W;SOL4;31.99527647;93.05589302;37.1108858;12.57443565
YGR249W;MGA1;7.657382742;8.690322309;7.675343185;11.30039765
YGR250C;YGR250C;102.10648;112.6605673;169.0985316;56.54905231
YGR251W;NOP19;32.73579371;22.9790023;12.07021011;20.82644514
YGR252W;GCN5;37.96453853;25.44664543;21.63110875;32.22805496
YGR253C;PUP2;301.1392713;206.8782649;154.4355597;209.7553354
YGR254W;ENO1;1207.518486;1362.199249;335.0496873;926.0685805
YGR255C;COQ6;65.04336709;43.33341563;27.80945069;63.56350938
YGR256W;GND2;13.68424526;238.2725512;59.85658863;19.67058614
YGR257C;MTM1;42.66457363;38.78223433;32.99071847;58.3188001
YGR258C;RAD2;32.0345339;22.85738321;15.18485289;21.90512684
YGR259C;YGR259C;63.78398775;143.2553768;159.9479335;351.6373737
YGR260W;TNA1;68.32699246;148.3967;158.7619925;340.158669
YGR261C;APL6;38.67025815;25.42652415;22.03140243;33.29134379
YGR262C;BUD32;45.60659731;23.87767054;18.42821606;26.32339848
YGR263C;SAY1;14.41992151;14.62154751;12.99166699;14.9331703
YGR264C;MES1;124.1625076;71.75238481;51.97370273;115.504201
YGR265W;YGR265W;63.32736341;43.11792121;28.45907082;58.97361513
YGR266W;YGR266W;28.45197463;35.8409637;37.44486335;26.09069474
YGR267C;FOL2;125.8106631;94.72551514;77.23058402;113.3305204
YGR268C;HUA1;30.25831866;31.98816708;25.72715551;37.11423583
YGR269W;YGR269W;10.25172944;17.91594594;8.790980221;17.60266482
YGR270C-A;YGR270C-A;82.45472359;65.55495249;47.67863349;78.48359204
YGR270W;YTA7;68.80263477;49.91684122;41.85482782;54.932764
YGR271C-A;EFG1;49.38648339;41.48873522;22.2151286;45.28456666
YGR271W;SLH1;37.40787562;23.71142676;29.04549625;27.90488723
YGR273C;YGR273C;0.991000131;1.8155062;0.672986504;2.712895576
YGR274C;TAF1;44.87584238;25.41643649;23.70223666;31.2653873
YGR275W;RTT102;72.59909844;46.54493108;31.35017201;41.03264704
YGR276C;RNH70;41.00986482;29.98951441;24.56944201;32.67296623
YGR277C;CAB4;43.08193828;31.01020039;22.46796383;28.26271333
YGR278W;CWC22;20.00562526;15.08735014;11.86661998;16.82543935
YGR279C;SCW4;1304.975378;347.2163649;399.5273041;1276.974517
YGR280C;PXR1;18.48172778;12.34566319;4.335193897;16.39859663
YGR281W;YOR1;60.23242578;41.33044274;27.69609147;57.00976586
YGR282C;BGL2;685.794969;725.7714693;509.3774669;1044.668115
YGR283C;YGR283C;14.88328836;15.96103332;9.326072411;21.05401559
YGR284C;ERV29;105.4405359;144.1945154;107.8852559;132.793068
YGR285C;ZUO1;193.9155781;130.0351578;105.8300004;178.7758884
YGR286C;BIO2;70.47870175;66.45480269;148.225295;149.1166258
YGR287C;IMA1;18.00227737;13.29796767;9.892242932;77.00888175
YGR288W;MAL13;12.76148787;13.89162962;10.08307666;17.72457648
YGR289C;MAL11;34.67583776;131.3423602;15.24964596;490.7784557
YGR290W;YGR290W;41.18379678;118.8983373;15.93291853;440.3756204
YGR291C;YGR291C;0.293132477;0.281519233;0.676260908;0.244859111
YGR292W;MAL12;12.39446831;23.90453054;2.636059583;217.7444449
YGR293C;YGR293C;0.230191828;0.171619319;0.357722297;1.265968143
YGR294W;PAU12;0.684072974;1.324596565;1.147403458;2.213019051
YGR295C;COS6;96.63586417;54.77207136;62.58025082;84.02086154
YGR296C-A;YGR296C-A;0;0.032659096;0;0
YGR296C-B;YGR296C-B;0;0;0;0
YGR296W;YRF1-3;0;0.003284155;0;0
YHL001W;RPL14B;114.1994527;93.60141604;52.34713104;108.133846
YHL002C-A;YHL002C-A;68.21504197;46.76408088;37.62775422;50.40077097
YHL002W;HSE1;63.90592387;44.93785379;35.03147871;48.50673275
YHL003C;LAG1;72.18715113;49.70227206;44.0531829;63.58651182
YHL004W;MRP4;58.67672273;45.00893486;45.6478507;76.69878816
YHL005C;YHL005C;13.20238854;11.69225089;9.926620248;17.56960594
YHL006C;SHU1;10.42019531;10.74877288;11.1702891;13.06770669
YHL006W-A;YHL006W-A;63.12617947;31.48992392;31.91479385;65.79509206
YHL007C;STE20;62.99976977;31.9465307;31.70111382;62.42695644
YHL008C;YHL008C;4.176364988;6.18544497;6.166552128;4.172600993
YHL009C;YAP3;27.30257534;22.21917929;17.74993242;22.13754625
YHL009W-A;YHL009W-A;0.513944975;0.732212157;0.394556823;1.225226728
YHL009W-B;YHL009W-B;0.130009989;0.176083522;0.096869802;0.295693702
YHL010C;ETP1;21.57451137;21.07829319;15.63859638;13.78205473
YHL011C;PRS3;73.52349641;75.26559554;60.84671825;121.5876657
YHL012W;YHL012W;7.446776423;9.028640608;5.825478611;10.93003632
YHL013C;OTU2;31.63826103;19.46123723;14.33940081;27.47238776
YHL014C;YLF2;15.60741856;15.41944613;11.63340334;21.48130851
YHL015W;RPS20;952.1797096;989.5118623;798.7829513;1477.222918
YHL015W-A;YHL015W-A;1.091221025;22.07066411;10.20940875;13.46299337
YHL016C;DUR3;170.1373535;12.03374528;38.99737523;7.214359112
YHL017W;YHL017W;39.29429873;40.24320484;29.90097438;39.69475289
YHL018W;YHL018W;19.6967281;16.32670276;12.31683893;13.92097983
YHL019C;APM2;23.29995956;14.91110933;10.27857682;14.15232305
YHL019W-A;YHL019W-A;32.59615985;19.86333209;13.8953011;15.79069875
YHL020C;OPI1;90.2339813;69.79671343;67.648559;55.52821393
YHL021C;AIM17;59.85297621;53.514609;60.73416675;87.90019615
YHL022C;SPO11;2.460704408;2.242800795;2.715660579;2.416459846
YHL023C;NPR3;68.61824193;22.07487061;23.45247046;27.78244782
YHL024W;RIM4;139.2717206;163.508822;216.506738;41.95793597
YHL025W;SNF6;49.79770105;34.80682609;20.26303453;43.75539045
YHL026C;YHL026C;21.45272044;17.21171027;9.233286195;24.11550514
YHL027W;RIM101;126.0675567;79.23163744;53.71305346;71.07449928
YHL028W;WSC4;131.7396549;6.647911764;4.470570482;7.412747479
YHL029C;OCA5;51.58931673;30.30349022;24.28690137;32.80697786
YHL030W;ECM29;66.66585125;42.09299266;45.08732467;39.58466836
YHL030W-A;YHL030W-A;54.83052791;43.84434645;38.05672205;47.8202094
YHL031C;GOS1;49.68840357;40.77946998;35.06202445;49.35467171
YHL032C;GUT1;35.24808121;166.2968466;219.9683008;89.93797652
YHL033C;RPL8A;397.487931;322.9531113;198.3992334;266.6398588
YHL034C;SBP1;381.2174974;244.0558829;198.1389076;255.3403866
YHL034W-A;YHL034W-A;383.1879978;240.8236031;195.5790045;255.9120044
YHL035C;VMR1;13.58724633;18.30351101;13.19666416;29.64481978
YHL036W;MUP3;134.7407354;43.552062;24.28981142;64.58863158
YHL037C;YHL037C;1.00006305;0.864933465;0.738615986;1.74272108
YHL038C;CBP2;26.27744056;19.51208224;18.06478016;26.95553924
YHL039W;EFM1;23.10731272;33.15900923;21.26242916;39.59299283
YHL040C;ARN1;15.37642783;22.61073897;19.53992849;54.52281946
YHL041W;YHL041W;0.663886371;1.133084122;0.570028061;2.646668274
YHL042W;YHL042W;21.52964392;21.21344047;14.01917837;32.97515471
YHL043W;ECM34;20.69221011;20.36551242;13.01330899;33.12370269
YHL044W;YHL044W;0.701116978;1.02380141;1.269349052;5.880306338
YHL045W;YHL045W;0;0;0;0
YHL046C;PAU13;0;0;0;0
YHL046W-A;YHL046W-A;0;0;0;0
YHL047C;ARN2;0;0;0;0
YHL048C-A;YHL048C-A;0;0;0;0
YHL048W;COS8;0.050269897;0.052351842;0.068835377;0.102324733
YHL049C;YHL049C;0.047066423;0;0.026805892;0.076337164
YHL050C;YHL050C;0.584245537;0.311811923;0.55034447;0.467524914
YHL050W-A;YHL050W-A;2.342030744;0.983850623;1.939170644;1.986890322
YHR001W;OSH7;74.81738302;53.57232045;50.79235973;50.69829757
YHR001W-A;QCR10;539.1052111;447.139513;528.24919;391.5435759
YHR002W;LEU5;22.8988389;16.76361485;16.55012983;18.56882351
YHR003C;YHR003C;51.97434732;27.72800696;23.44097769;34.79709958
YHR004C;NEM1;43.46800132;43.0185045;30.39481133;74.88217735
YHR005C;GPA1;95.02743521;44.17556456;36.83102002;67.08978806
YHR005C-A;TIM10;304.434595;229.9808015;203.9091062;378.5102652
YHR006W;STP2;99.33257439;76.87396835;51.11270117;62.15737425
YHR007C;ERG11;742.6322458;1521.714158;478.0727435;1883.376853
YHR007C-A;YHR007C-A;59.89156449;79.85296918;56.74896034;27.03693467
YHR008C;SOD2;406.2486335;446.2355267;325.3154834;200.3157838
YHR009C;TDA3;137.4508315;85.47180282;83.11051784;128.0970645
YHR010W;RPL27A;296.2594136;306.82347;184.7997161;408.255065
YHR011W;DIA4;23.3740147;21.87410852;19.05417239;29.15596504
YHR012W;VPS29;52.94607287;35.9168322;23.8802581;38.41332216
YHR013C;ARD1;62.59882942;42.30690242;35.32436935;51.81568454
YHR014W;SPO13;1.356548039;2.872862875;2.264828182;3.959855045
YHR015W;MIP6;2.757837401;6.910395292;4.295724665;10.84239427
YHR016C;YSC84;34.6686853;34.40048237;24.94401524;28.42698847
YHR017W;YSC83;39.33399708;31.90217443;31.89913314;28.16670094
YHR018C;ARG4;407.0026193;172.8880434;191.0724284;156.9690157
YHR019C;DED81;178.181204;136.1945681;135.6725081;162.4918583
YHR020W;YHR020W;134.7731657;104.1097793;76.56710298;149.0296292
YHR021C;RPS27B;250.4400516;206.7361114;131.8963174;298.5447858
YHR021W-A;ECM12;2.200942673;9.77553732;1.921017504;2.785866234
YHR022C;YHR022C;1.355256905;8.711964553;1.81436335;2.50771557
YHR022C-A;YHR022C-A;1.873311636;2.824155071;3.716589281;8.397016601
YHR023W;MYO1;44.08595406;23.5065072;28.66708452;36.11921512
YHR024C;MAS2;54.73704328;38.35745128;37.49925255;61.42503427
YHR025W;THR1;82.17906803;71.38823774;55.83029978;90.31510017
YHR026W;VMA16;176.1896568;90.46650642;69.38203628;132.665693
YHR027C;RPN1;217.9089074;157.7020685;140.8799225;157.0352409
YHR028C;DAP2;202.7881745;91.52333391;84.14107934;83.8040927
YHR028W-A;YHR028W-A;97.09540076;36.20638415;33.67295557;29.82207777
YHR029C;YHI9;236.5279691;46.12314504;34.37596508;31.51078561
YHR030C;SLT2;45.16355338;52.04609214;21.67293083;65.62230398
YHR031C;RRM3;28.71910955;12.34712088;9.504106761;13.85233711
YHR032C-A;YHR032C-A;39.45087278;17.93564233;19.15109411;26.25024197
YHR032W;ERC1;55.57683464;32.19714928;21.76396953;40.82868849
YHR032W-A;YHR032W-A;41.51629388;21.55297504;18.10974111;27.16475255
YHR033W;YHR033W;28.69384766;44.4655837;32.57411725;47.30940237
YHR034C;PIH1;23.01644009;17.19944896;12.45557307;14.70497869
YHR035W;YHR035W;5.726118579;5.146301384;3.999237203;6.519372654
YHR036W;BRL1;26.01020224;13.96758258;16.53281352;24.24208889
YHR037W;PUT2;301.2075358;75.25763645;80.47302645;53.26096015
YHR038W;RRF1;29.33967243;31.34723941;27.88221728;37.66877842
YHR039C;MSC7;119.1155285;114.5576573;68.38863758;218.4131751
YHR039C-A;VMA10;395.5603066;144.8118692;91.93636941;224.2837575
YHR040W;BCD1;9.592076833;10.19395826;5.297056965;7.885291247
YHR041C;SRB2;41.56528623;27.76648834;23.69961452;38.31830995
YHR042W;NCP1;107.5832924;71.75931459;56.74104789;199.1210387
YHR043C;DOG2;26.28231473;37.27002057;19.5687779;87.7002195
YHR044C;DOG1;5.585221381;9.331788229;6.842193379;17.08478539
YHR045W;YHR045W;36.60425134;33.32640421;30.14177456;54.85300134
YHR046C;INM1;26.60808959;15.33853556;8.196494397;14.57661699
YHR047C;AAP1;27.03956646;39.78810371;34.25326508;40.37832767
YHR048W;YHK8;10.28240839;8.31853142;9.114061924;19.57888157
YHR049C-A;YHR049C-A;77.42426231;16.71403602;10.68309894;33.06713783
YHR049W;FSH1;333.5751307;36.2416535;23.68086823;95.76881036
YHR050W;SMF2;67.37649951;44.48846242;43.69170115;76.27217809
YHR050W-A;YHR050W-A;158.1120788;148.0186239;171.1382859;141.3716194
YHR051W;COX6;485.912976;368.3734991;480.2110158;325.7667109
YHR052W;CIC1;53.32810008;49.6307755;29.28870918;62.99791454
YHR052W-A;YHR052W-A;0;0;0;0
YHR053C;CUP1-1;0;0;0;0
YHR054C;YHR054C;0.334570087;0.65237739;0.362135093;0.687435574
YHR054W-A;YHR054W-A;0;0;0;0
YHR055C;CUP1-2;0;0;0;0
YHR056C;RSC30;32.42729733;17.78105099;17.58931897;23.7594432
YHR056W-A;YHR056W-A;38.70988556;19.34942264;17.3314216;30.90091649
YHR057C;CPR2;64.56583369;85.86415188;67.78396935;58.09606174
YHR058C;MED6;44.24895264;14.32152238;11.66785618;21.79094385
YHR059W;FYV4;106.4347339;50.29804147;59.66487675;93.89472645
YHR060W;VMA22;53.08093311;41.49141035;32.73274909;39.47470631
YHR061C;GIC1;34.23470221;19.62147879;15.08055795;33.19845713
YHR062C;RPP1;27.57490735;20.52275109;17.52406594;26.71679521
YHR063C;PAN5;128.1055798;40.06101623;34.83933931;50.09372857
YHR063W-A;YHR063W-A;238.5994329;183.8702007;155.0114822;241.733598
YHR064C;SSZ1;182.6009376;144.902848;118.4326397;203.2110148
YHR065C;RRP3;40.17807528;28.44724473;22.45034898;36.7169856
YHR066W;SSF1;40.24909563;29.02124714;14.9334496;29.53021859
YHR067W;HTD2;32.46741545;27.82546298;25.5531494;23.8779049
YHR068W;DYS1;81.4955398;51.23846939;28.80650896;118.4038732
YHR069C;RRP4;45.0154483;30.25647361;21.45026115;35.49828065
YHR069C-A;YHR069C-A;28.00912111;16.00674819;12.14672466;23.62740659
YHR070C-A;YHR070C-A;22.75542652;13.56141498;9.715922754;22.38720339
YHR070W;TRM5;22.55221771;13.20884443;9.778068137;22.4896161
YHR071C-A;YHR071C-A;32.10304732;46.62879059;27.44654291;71.51590671
YHR071W;PCL5;115.7894982;100.2392993;58.61130601;92.41421195
YHR072W;ERG7;49.91558048;65.9248775;40.66865106;88.7193794
YHR072W-A;NOP10;316.5468887;321.2834424;216.2776031;339.7100941
YHR073C-B;YHR073C-B;208.8091224;103.7092519;112.8247311;159.1694112
YHR073W;OSH3;82.38332804;52.62713067;46.5841021;73.98187849
YHR073W-A;YHR073W-A;85.20503091;61.17334928;42.90566608;89.31823464
YHR074W;QNS1;95.49940164;62.65327003;65.91313573;64.83781347
YHR075C;PPE1;21.95634772;26.57062227;17.10405433;19.02770691
YHR076W;PTC7;48.8597818;35.99979115;29.93923993;43.90820063
YHR077C;NMD2;35.09308143;31.03861034;24.07898092;32.94792412
YHR078W;YHR078W;31.51562247;27.03924579;26.34272103;39.72637563
YHR079C;IRE1;39.34149103;33.69887448;31.51873873;39.90630598
YHR079C-A;SAE3;0.453262446;0.98004359;0.666209141;0.646171249
YHR080C;YHR080C;31.65256291;29.68814182;31.92983329;16.66240317
YHR081W;LRP1;34.8061178;27.92611683;22.92488758;28.26222904
YHR082C;KSP1;109.0294892;76.50863003;71.11698461;74.91520744
YHR083W;SAM35;50.472523;33.96754997;35.41878813;32.24743783
YHR084W;STE12;41.72034903;19.61665755;20.67659589;29.95274704
YHR085W;IPI1;23.50616811;16.69648457;9.746276105;21.17576154
YHR086W;NAM8;48.88064344;33.14520263;27.35785863;37.08825208
YHR086W-A;YHR086W-A;2.58298448;1.396131617;1.448389008;3.893330553
YHR087W;RTC3;90.37182039;358.4720892;97.20792907;92.97412312
YHR088W;RPF1;38.4738052;31.01471789;21.70735888;34.09473435
YHR089C;GAR1;60.97586056;57.95817786;34.20013674;67.2339259
YHR090C;YNG2;35.2150098;28.7209903;26.77614739;29.36967748
YHR091C;MSR1;28.71652348;24.85455522;20.51437851;32.0078224
YHR092C;HXT4;867.1583997;49.64869069;6.314185458;9.956905424
YHR093W;AHT1;3.58847086;3.679625372;4.117221759;6.039556907
YHR094C;HXT1;78.75594885;5.559417031;4.400882457;5.861283788
YHR095W;YHR095W;1.071769976;2.025258882;3.258118347;1.830955649
YHR096C;HXT5;15.56611189;615.2270247;768.0245883;32.56438628
YHR097C;YHR097C;63.27123;79.37765894;48.26449474;38.53517238
YHR098C;SFB3;65.81875389;54.09751323;41.98448754;90.47408147
YHR099W;TRA1;85.02531513;42.23550411;49.0179043;56.5665163
YHR100C;GEP4;54.09735443;35.85589884;40.49755593;36.31863971
YHR101C;BIG1;31.7924353;20.34681586;19.75490777;16.97990453
YHR102W;KIC1;79.97939967;27.44061822;23.91328467;36.4646223
YHR103W;SBE22;74.57637301;40.24135736;39.15428034;53.01617939
YHR104W;GRE3;90.15652916;129.3861879;79.08097275;84.00649606
YHR105W;YPT35;12.30350817;18.25410488;9.689720046;18.61407422
YHR106W;TRR2;40.82756513;53.52776193;40.84104004;25.96068229
YHR107C;CDC12;88.81139749;57.27250601;47.61545898;67.81291656
YHR108W;GGA2;104.9573973;52.25227236;52.15559747;63.61277354
YHR109W;CTM1;15.51296182;14.39112045;13.27218719;18.7075686
YHR110W;ERP5;80.60334346;80.82180166;71.53437399;76.25237244
YHR111W;UBA4;58.91190119;33.19118657;28.30610971;37.13263882
YHR112C;YHR112C;270.3356325;59.12074812;45.13471018;85.69018315
YHR113W;APE4;139.8885004;60.32020016;50.08266054;50.91149489
YHR114W;BZZ1;30.48226771;26.24298946;21.53600655;27.12596936
YHR115C;DMA1;59.04030668;35.10755222;29.67754121;39.82892088
YHR116W;COX23;17.34315388;28.33663732;24.42775338;29.23863145
YHR117W;TOM71;51.30588078;29.62150211;25.40618552;29.61551999
YHR118C;ORC6;19.8819949;16.10193774;12.6322955;16.26651819
YHR119W;SET1;39.71645553;22.09539533;21.35920613;26.54799713
YHR120W;MSH1;16.00543851;13.56863864;11.39858194;18.59531125
YHR121W;LSM12;89.04659376;63.01225673;52.9263936;66.75014569
YHR122W;YHR122W;56.91787573;57.42498362;63.18634441;48.6209264
YHR123W;EPT1;38.00618853;17.93700754;13.04673837;31.86741614
YHR124W;NDT80;7.247306277;8.185272684;7.315402163;9.050195116
YHR125W;YHR125W;8.17928779;1.854029243;4.159614294;4.976895237
YHR126C;ANS1;3.572198212;26.5492447;4.047228299;4.663623923
YHR127W;YHR127W;40.03509989;22.33474125;18.97706818;24.02132634
YHR128W;FUR1;74.63311694;50.83337802;41.30873657;46.44177151
YHR129C;ARP1;21.22594092;12.70819576;11.35583399;12.54201132
YHR130C;YHR130C;21.96094461;17.87135268;16.36408287;15.55955362
YHR131C;YHR131C;24.78359078;18.24466647;15.30245169;20.20073391
YHR131W-A;YHR131W-A;20.94103796;13.99561755;8.923177886;18.37509103
YHR132C;ECM14;72.55792355;68.24078705;53.72850827;65.46352323
YHR132W-A;IGO2;82.27395254;128.5552186;115.5394968;93.95759305
YHR133C;NSG1;41.91661703;29.24582318;19.84223334;37.87971011
YHR134W;WSS1;17.76404404;15.55831809;7.835244356;20.78814929
YHR135C;YCK1;74.24202072;53.24859589;44.15462783;72.62580835
YHR136C;SPL2;2.013846251;2.325399958;3.336872537;4.407036638
YHR137C-A;YHR137C-A;6.076333561;84.73595849;134.6736313;2.768536094
YHR137W;ARO9;5.306295877;84.54809571;127.2670127;2.985748719
YHR138C;YHR138C;169.8708891;256.9403875;114.1959535;112.0958446
YHR139C;SPS100;3.207637483;284.4445936;5.82523577;4.067941408
YHR139C-A;YHR139C-A;3.742005553;12.60141604;6.508927665;3.143267113
YHR140W;YHR140W;20.13981473;17.74312989;17.76921138;6.120460168
YHR141C;RPL42B;333.1542379;272.1723906;178.0851922;336.3378214
YHR142W;CHS7;47.66047727;48.75583055;37.09280265;64.51120813
YHR143W;DSE2;417.1594953;73.22198378;77.38386633;238.2205908
YHR143W-A;RPC10;81.60021075;75.11118094;46.08326343;90.01903769
YHR144C;DCD1;18.4762349;9.944212667;10.3032182;22.66675001
YHR145C;YHR145C;1.564473849;1.728919441;1.044323904;3.185507149
YHR146W;CRP1;150.7872154;131.695885;58.75990234;80.84806574
YHR147C;MRPL6;52.17124513;54.18527264;52.01388821;78.40754465
YHR148W;IMP3;30.69405118;26.49237932;15.26603743;31.96312461
YHR149C;SKG6;54.94785857;26.08174006;28.4980892;38.26409036
YHR150W;PEX28;18.4862346;33.07580403;26.70866687;23.27274152
YHR151C;MTC6;27.07519836;20.2128524;17.99819174;30.44464255
YHR152W;SPO12;62.39331143;35.96996074;28.82976016;71.04828186
YHR153C;SPO16;8.314151311;4.705356377;4.434864981;6.884943646
YHR154W;RTT107;37.69923831;18.71635283;17.02958005;25.83049545
YHR155W;YSP1;31.68694279;25.06323818;25.45558951;28.01038257
YHR156C;LIN1;17.31227385;21.37659773;14.93437202;17.72273045
YHR157W;REC104;6.215888719;4.907132546;4.094855212;5.346581476
YHR158C;KEL1;56.20188941;30.8947245;29.28372927;38.70146941
YHR159W;TDA11;15.51079756;13.08772002;11.39545787;14.88495515
YHR160C;PEX18;8.953584377;21.26633535;19.40589757;12.30063021
YHR161C;YAP1801;47.65862539;47.58374039;43.13966779;54.39532507
YHR162W;YHR162W;396.074349;234.0495194;290.243335;580.375142
YHR163W;SOL3;91.89611903;118.404654;72.83484954;84.9850716
YHR164C;DNA2;23.65564511;15.65699822;16.59725518;14.26085964
YHR165C;PRP8;56.11608282;36.9004863;40.06247844;41.61867574
YHR165W-A;YHR165W-A;61.45921572;40.98346236;36.38630349;53.66224421
YHR166C;CDC23;17.39813493;12.38292211;11.67547203;11.42461466
YHR167W;THP2;20.32824654;12.98348957;7.84680464;17.32966682
YHR168W;MTG2;14.14699401;10.87445247;9.685782585;12.75156224
YHR169W;DBP8;24.0569037;19.40211995;12.16040863;20.52547107
YHR170W;NMD3;55.6163131;55.77617608;40.59007931;66.41737636
YHR171W;ATG7;26.70560179;28.73677363;24.3552822;16.03050661
YHR172W;SPC97;26.88408933;15.89253216;14.97913757;23.49301798
YHR173C;YHR173C;27.38714371;14.92939407;14.43937947;21.37693672
YHR174W;ENO2;1965.106074;1595.004145;535.3638816;2222.789603
YHR175W;CTR2;75.52258917;50.27352681;43.81419929;62.18044275
YHR175W-A;YHR175W-A;53.54698141;38.21415723;25.35146858;46.04098235
YHR176W;FMO1;70.01178004;16.22957245;13.33970175;21.71826026
YHR177W;YHR177W;11.41487196;7.411499341;8.587807028;12.56929939
YHR178W;STB5;16.46386194;14.65432689;13.11880226;11.37624501
YHR179W;OYE2;418.6738448;184.3521333;106.8481881;575.0569095
YHR180C-B;YHR180C-B;0.619375082;0.624536073;0.845844217;1.49277675
YHR180W;YHR180W;63.09048268;21.78590078;18.80152228;22.87992308
YHR180W-A;YHR180W-A;0.565473284;0.708268122;0.790783083;0.985541896
